uncertainty,scenario,regime,variable,t,shocked,baseline,delta
vix,one_sigma_supply_shock,combined,lead,5,0.15226459157559302,0,0.15226459157559302
vix,one_sigma_supply_shock,combined,lead,6,-0.09580356976251649,0,-0.09580356976251649
vix,one_sigma_supply_shock,combined,lead,7,-0.13147767707296543,0,-0.13147767707296543
vix,one_sigma_supply_shock,combined,lead,8,-0.07202260016583739,0,-0.07202260016583739
vix,one_sigma_supply_shock,combined,lead,9,0.03691946818864829,0,0.03691946818864829
vix,one_sigma_supply_shock,combined,lead,10,0.03116826313594681,0,0.03116826313594681
vix,one_sigma_supply_shock,combined,lead,11,-0.16992458607979632,0,-0.16992458607979632
vix,one_sigma_supply_shock,combined,lead,12,-0.04598967507522859,0,-0.04598967507522859
vix,one_sigma_supply_shock,combined,lead,13,0,0,0
vix,one_sigma_supply_shock,combined,lead,14,0,0,0
vix,one_sigma_supply_shock,combined,lead,15,0,0,0
vix,one_sigma_supply_shock,combined,lead,16,0,0,0
vix,one_sigma_supply_shock,combined,lead,17,0,0,0
vix,one_sigma_supply_shock,combined,lead,18,0,0,0
vix,one_sigma_supply_shock,combined,lead,19,0,0,0
vix,one_sigma_supply_shock,combined,lead,20,0,0,0
vix,one_sigma_supply_shock,combined,lead,21,0,0,0
vix,one_sigma_supply_shock,combined,lead,22,0,0,0
vix,one_sigma_supply_shock,combined,lead,23,0,0,0
vix,one_sigma_supply_shock,combined,lead,24,0,0,0
vix,one_sigma_supply_shock,combined,maize,1,0,0,0
vix,one_sigma_supply_shock,combined,maize,2,0,0,0
vix,one_sigma_supply_shock,combined,maize,3,0.04628146595961371,0,0.04628146595961371
vix,one_sigma_supply_shock,combined,maize,4,0.09999653289195172,0,0.09999653289195172
vix,one_sigma_supply_shock,combined,maize,5,-0.06296330740156032,0,-0.06296330740156032
vix,one_sigma_supply_shock,combined,maize,6,-0.13445430039104722,0,-0.13445430039104722
vix,one_sigma_supply_shock,combined,maize,7,0.00976397660874599,0,0.00976397660874599
vix,one_sigma_supply_shock,combined,maize,8,0.08218768168938967,0,0.08218768168938967
vix,one_sigma_supply_shock,combined,maize,9,0.02522245663819613,0,0.02522245663819613
vix,one_sigma_supply_shock,combined,maize,10,-0.02164718943813819,0,-0.02164718943813819
vix,one_sigma_supply_shock,combined,maize,11,0.08963478161209028,0,0.08963478161209028
vix,one_sigma_supply_shock,combined,maize,12,0.08346301853715613,0,0.08346301853715613
vix,one_sigma_supply_shock,combined,maize,13,0,0,0
vix,one_sigma_supply_shock,combined,maize,14,0,0,0
vix,one_sigma_supply_shock,combined,maize,15,0,0,0
vix,one_sigma_supply_shock,combined,maize,16,0,0,0
vix,one_sigma_supply_shock,combined,maize,17,0,0,0
vix,one_sigma_supply_shock,combined,maize,18,0,0,0
vix,one_sigma_supply_shock,combined,maize,19,0,0,0
vix,one_sigma_supply_shock,combined,maize,20,0,0,0
vix,one_sigma_supply_shock,combined,maize,21,0,0,0
vix,one_sigma_supply_shock,combined,maize,22,0,0,0
vix,one_sigma_supply_shock,combined,maize,23,0,0,0
vix,one_sigma_supply_shock,combined,maize,24,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,1,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,2,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,3,-0.12982038630551496,0,-0.12982038630551496
vix,one_sigma_supply_shock,combined,ngas_us,4,0.05320539302905786,0,0.05320539302905786
vix,one_sigma_supply_shock,combined,ngas_us,5,0.27615018011415066,0,0.27615018011415066
vix,one_sigma_supply_shock,combined,ngas_us,6,0.09153153741034788,0,0.09153153741034788
vix,one_sigma_supply_shock,combined,ngas_us,7,-0.2381174306009177,0,-0.2381174306009177
vix,one_sigma_supply_shock,combined,ngas_us,8,-0.1242587733608151,0,-0.1242587733608151
vix,one_sigma_supply_shock,combined,ngas_us,9,0.28015918809343676,0,0.28015918809343676
vix,one_sigma_supply_shock,combined,ngas_us,10,0.09666531010983184,0,0.09666531010983184
vix,one_sigma_supply_shock,combined,ngas_us,11,-0.2821045425741491,0,-0.2821045425741491
vix,one_sigma_supply_shock,combined,ngas_us,12,-0.10261607318084194,0,-0.10261607318084194
vix,one_sigma_supply_shock,combined,ngas_us,13,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,14,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,15,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,16,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,17,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,18,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,19,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,20,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,21,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,22,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,23,0,0,0
vix,one_sigma_supply_shock,combined,ngas_us,24,0,0,0
vix,one_sigma_supply_shock,combined,nickel,1,0,0,0
vix,one_sigma_supply_shock,combined,nickel,2,0,0,0
vix,one_sigma_supply_shock,combined,nickel,3,-0.05532850708990104,0,-0.05532850708990104
vix,one_sigma_supply_shock,combined,nickel,4,-0.0816445347941964,0,-0.0816445347941964
vix,one_sigma_supply_shock,combined,nickel,5,0.23956616280951737,0,0.23956616280951737
vix,one_sigma_supply_shock,combined,nickel,6,0.12318807320027272,0,0.12318807320027272
vix,one_sigma_supply_shock,combined,nickel,7,-0.28924263890231894,0,-0.28924263890231894
vix,one_sigma_supply_shock,combined,nickel,8,-0.26829361170169463,0,-0.26829361170169463
vix,one_sigma_supply_shock,combined,nickel,9,0.14947946990432992,0,0.14947946990432992
vix,one_sigma_supply_shock,combined,nickel,10,0.20027849215963575,0,0.20027849215963575
vix,one_sigma_supply_shock,combined,nickel,11,-0.18189908366959776,0,-0.18189908366959776
vix,one_sigma_supply_shock,combined,nickel,12,-0.19929836743275584,0,-0.19929836743275584
vix,one_sigma_supply_shock,combined,nickel,13,0,0,0
vix,one_sigma_supply_shock,combined,nickel,14,0,0,0
vix,one_sigma_supply_shock,combined,nickel,15,0,0,0
vix,one_sigma_supply_shock,combined,nickel,16,0,0,0
vix,one_sigma_supply_shock,combined,nickel,17,0,0,0
vix,one_sigma_supply_shock,combined,nickel,18,0,0,0
vix,one_sigma_supply_shock,combined,nickel,19,0,0,0
vix,one_sigma_supply_shock,combined,nickel,20,0,0,0
vix,one_sigma_supply_shock,combined,nickel,21,0,0,0
vix,one_sigma_supply_shock,combined,nickel,22,0,0,0
vix,one_sigma_supply_shock,combined,nickel,23,0,0,0
vix,one_sigma_supply_shock,combined,nickel,24,0,0,0
vix,one_sigma_supply_shock,combined,platinum,1,0,0,0
vix,one_sigma_supply_shock,combined,platinum,2,0,0,0
vix,one_sigma_supply_shock,combined,platinum,3,0.12967244061270358,0,0.12967244061270358
vix,one_sigma_supply_shock,combined,platinum,4,-0.12144461809968304,0,-0.12144461809968304
vix,one_sigma_supply_shock,combined,platinum,5,0.00774164075297234,0,0.00774164075297234
vix,one_sigma_supply_shock,combined,platinum,6,0.03260584122836818,0,0.03260584122836818
vix,one_sigma_supply_shock,combined,platinum,7,-0.11473341128349084,0,-0.11473341128349084
vix,one_sigma_supply_shock,combined,platinum,8,-0.15822694475792984,0,-0.15822694475792984
vix,one_sigma_supply_shock,combined,platinum,9,0.1241064925220593,0,0.1241064925220593
vix,one_sigma_supply_shock,combined,platinum,10,0.18467799281504385,0,0.18467799281504385
vix,one_sigma_supply_shock,combined,platinum,11,-0.1449851019022786,0,-0.1449851019022786
vix,one_sigma_supply_shock,combined,platinum,12,-0.14225741244021375,0,-0.14225741244021375
vix,one_sigma_supply_shock,combined,platinum,13,0,0,0
vix,one_sigma_supply_shock,combined,platinum,14,0,0,0
vix,one_sigma_supply_shock,combined,platinum,15,0,0,0
vix,one_sigma_supply_shock,combined,platinum,16,0,0,0
vix,one_sigma_supply_shock,combined,platinum,17,0,0,0
vix,one_sigma_supply_shock,combined,platinum,18,0,0,0
vix,one_sigma_supply_shock,combined,platinum,19,0,0,0
vix,one_sigma_supply_shock,combined,platinum,20,0,0,0
vix,one_sigma_supply_shock,combined,platinum,21,0,0,0
vix,one_sigma_supply_shock,combined,platinum,22,0,0,0
vix,one_sigma_supply_shock,combined,platinum,23,0,0,0
vix,one_sigma_supply_shock,combined,platinum,24,0,0,0
vix,one_sigma_supply_shock,combined,silver,1,0,0,0
vix,one_sigma_supply_shock,combined,silver,2,0,0,0
vix,one_sigma_supply_shock,combined,silver,3,0.06975511134321957,0,0.06975511134321957
vix,one_sigma_supply_shock,combined,silver,4,0.02968457280592554,0,0.02968457280592554
vix,one_sigma_supply_shock,combined,silver,5,-0.18329124296379223,0,-0.18329124296379223
vix,one_sigma_supply_shock,combined,silver,6,-0.02558238648337221,0,-0.02558238648337221
vix,one_sigma_supply_shock,combined,silver,7,-0.03739599896260141,0,-0.03739599896260141
vix,one_sigma_supply_shock,combined,silver,8,-0.06523186515158783,0,-0.06523186515158783
vix,one_sigma_supply_shock,combined,silver,9,0.04324509705689947,0,0.04324509705689947
vix,one_sigma_supply_shock,combined,silver,10,0.08081911651467835,0,0.08081911651467835
vix,one_sigma_supply_shock,combined,silver,11,-0.03902557815752248,0,-0.03902557815752248
vix,one_sigma_supply_shock,combined,silver,12,-0.04770672298665933,0,-0.04770672298665933
vix,one_sigma_supply_shock,combined,silver,13,0,0,0
vix,one_sigma_supply_shock,combined,silver,14,0,0,0
vix,one_sigma_supply_shock,combined,silver,15,0,0,0
vix,one_sigma_supply_shock,combined,silver,16,0,0,0
vix,one_sigma_supply_shock,combined,silver,17,0,0,0
vix,one_sigma_supply_shock,combined,silver,18,0,0,0
vix,one_sigma_supply_shock,combined,silver,19,0,0,0
vix,one_sigma_supply_shock,combined,silver,20,0,0,0
vix,one_sigma_supply_shock,combined,silver,21,0,0,0
vix,one_sigma_supply_shock,combined,silver,22,0,0,0
vix,one_sigma_supply_shock,combined,silver,23,0,0,0
vix,one_sigma_supply_shock,combined,silver,24,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,1,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,2,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,3,-0.07233314384049133,0,-0.07233314384049133
vix,one_sigma_supply_shock,combined,soybeans,4,0.04478655080466798,0,0.04478655080466798
vix,one_sigma_supply_shock,combined,soybeans,5,0.0172101818054642,0,0.0172101818054642
vix,one_sigma_supply_shock,combined,soybeans,6,-0.03095101060056484,0,-0.03095101060056484
vix,one_sigma_supply_shock,combined,soybeans,7,-0.06604993041299777,0,-0.06604993041299777
vix,one_sigma_supply_shock,combined,soybeans,8,0.03224400061359668,0,0.03224400061359668
vix,one_sigma_supply_shock,combined,soybeans,9,0.02520838468384986,0,0.02520838468384986
vix,one_sigma_supply_shock,combined,soybeans,10,-0.05178265190501852,0,-0.05178265190501852
vix,one_sigma_supply_shock,combined,soybeans,11,0.01077589892892149,0,0.01077589892892149
vix,one_sigma_supply_shock,combined,soybeans,12,0.08224969306754722,0,0.08224969306754722
vix,one_sigma_supply_shock,combined,soybeans,13,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,14,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,15,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,16,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,17,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,18,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,19,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,20,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,21,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,22,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,23,0,0,0
vix,one_sigma_supply_shock,combined,soybeans,24,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,1,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,2,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,3,0.04777378365904523,0,0.04777378365904523
vix,one_sigma_supply_shock,combined,sugar_wld,4,-0.04374043203632145,0,-0.04374043203632145
vix,one_sigma_supply_shock,combined,sugar_wld,5,-0.06358553379571301,0,-0.06358553379571301
vix,one_sigma_supply_shock,combined,sugar_wld,6,0.13817130685950738,0,0.13817130685950738
vix,one_sigma_supply_shock,combined,sugar_wld,7,-0.08223346331695634,0,-0.08223346331695634
vix,one_sigma_supply_shock,combined,sugar_wld,8,-0.2574507513323673,0,-0.2574507513323673
vix,one_sigma_supply_shock,combined,sugar_wld,9,0.00263368128553469,0,0.00263368128553469
vix,one_sigma_supply_shock,combined,sugar_wld,10,0.0973353643720026,0,0.0973353643720026
vix,one_sigma_supply_shock,combined,sugar_wld,11,-0.0873135995720047,0,-0.0873135995720047
vix,one_sigma_supply_shock,combined,sugar_wld,12,-0.2072578596714423,0,-0.2072578596714423
vix,one_sigma_supply_shock,combined,sugar_wld,13,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,14,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,15,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,16,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,17,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,18,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,19,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,20,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,21,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,22,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,23,0,0,0
vix,one_sigma_supply_shock,combined,sugar_wld,24,0,0,0
vix,one_sigma_supply_shock,combined,tin,1,0,0,0
vix,one_sigma_supply_shock,combined,tin,2,0,0,0
vix,one_sigma_supply_shock,combined,tin,3,0.1506989979038117,0,0.1506989979038117
vix,one_sigma_supply_shock,combined,tin,4,-0.00148832479679416,0,-0.00148832479679416
vix,one_sigma_supply_shock,combined,tin,5,0.06644703131043087,0,0.06644703131043087
vix,one_sigma_supply_shock,combined,tin,6,-0.00922958397392332,0,-0.00922958397392332
vix,one_sigma_supply_shock,combined,tin,7,-0.15557956849170565,0,-0.15557956849170565
vix,one_sigma_supply_shock,combined,tin,8,-0.13598505422648072,0,-0.13598505422648072
vix,one_sigma_supply_shock,combined,tin,9,0.07713071838945904,0,0.07713071838945904
vix,one_sigma_supply_shock,combined,tin,10,0.16765513764561,0,0.16765513764561
vix,one_sigma_supply_shock,combined,tin,11,-0.0506551762467474,0,-0.0506551762467474
vix,one_sigma_supply_shock,combined,tin,12,-0.0171630643664073,0,-0.0171630643664073
vix,one_sigma_supply_shock,combined,tin,13,0,0,0
vix,one_sigma_supply_shock,combined,tin,14,0,0,0
vix,one_sigma_supply_shock,combined,tin,15,0,0,0
vix,one_sigma_supply_shock,combined,tin,16,0,0,0
vix,one_sigma_supply_shock,combined,tin,17,0,0,0
vix,one_sigma_supply_shock,combined,tin,18,0,0,0
vix,one_sigma_supply_shock,combined,tin,19,0,0,0
vix,one_sigma_supply_shock,combined,tin,20,0,0,0
vix,one_sigma_supply_shock,combined,tin,21,0,0,0
vix,one_sigma_supply_shock,combined,tin,22,0,0,0
vix,one_sigma_supply_shock,combined,tin,23,0,0,0
vix,one_sigma_supply_shock,combined,tin,24,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,1,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,2,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,3,-0.08685161009112274,0,-0.08685161009112274
vix,one_sigma_supply_shock,combined,wheat_us_hrw,4,-0.01223305377439982,0,-0.01223305377439982
vix,one_sigma_supply_shock,combined,wheat_us_hrw,5,0.09480284040874087,0,0.09480284040874087
vix,one_sigma_supply_shock,combined,wheat_us_hrw,6,0.00135942932206377,0,0.00135942932206377
vix,one_sigma_supply_shock,combined,wheat_us_hrw,7,-0.2224286771255246,0,-0.2224286771255246
vix,one_sigma_supply_shock,combined,wheat_us_hrw,8,-0.14303314591457308,0,-0.14303314591457308
vix,one_sigma_supply_shock,combined,wheat_us_hrw,9,0.23023752521719087,0,0.23023752521719087
vix,one_sigma_supply_shock,combined,wheat_us_hrw,10,0.18165801462228232,0,0.18165801462228232
vix,one_sigma_supply_shock,combined,wheat_us_hrw,11,-0.12053568356853148,0,-0.12053568356853148
vix,one_sigma_supply_shock,combined,wheat_us_hrw,12,-0.13627755482923493,0,-0.13627755482923493
vix,one_sigma_supply_shock,combined,wheat_us_hrw,13,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,14,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,15,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,16,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,17,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,18,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,19,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,20,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,21,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,22,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,23,0,0,0
vix,one_sigma_supply_shock,combined,wheat_us_hrw,24,0,0,0
vix,one_sigma_supply_shock,combined,zinc,1,0,0,0
vix,one_sigma_supply_shock,combined,zinc,2,0,0,0
vix,one_sigma_supply_shock,combined,zinc,3,0.23190348695122295,0,0.23190348695122295
vix,one_sigma_supply_shock,combined,zinc,4,1.14655430155158e-5,0,1.14655430155158e-5
vix,one_sigma_supply_shock,combined,zinc,5,0.01500098330263743,0,0.01500098330263743
vix,one_sigma_supply_shock,combined,zinc,6,-0.09968282960837584,0,-0.09968282960837584
vix,one_sigma_supply_shock,combined,zinc,7,-0.07858199309034394,0,-0.07858199309034394
vix,one_sigma_supply_shock,combined,zinc,8,-0.06030351046446811,0,-0.06030351046446811
vix,one_sigma_supply_shock,combined,zinc,9,0.02540454601983988,0,0.02540454601983988
vix,one_sigma_supply_shock,combined,zinc,10,0.0589090096424322,0,0.0589090096424322
vix,one_sigma_supply_shock,combined,zinc,11,-0.10070127222784606,0,-0.10070127222784606
vix,one_sigma_supply_shock,combined,zinc,12,-0.03067654082693428,0,-0.03067654082693428
vix,one_sigma_supply_shock,combined,zinc,13,0,0,0
vix,one_sigma_supply_shock,combined,zinc,14,0,0,0
vix,one_sigma_supply_shock,combined,zinc,15,0,0,0
vix,one_sigma_supply_shock,combined,zinc,16,0,0,0
vix,one_sigma_supply_shock,combined,zinc,17,0,0,0
vix,one_sigma_supply_shock,combined,zinc,18,0,0,0
vix,one_sigma_supply_shock,combined,zinc,19,0,0,0
vix,one_sigma_supply_shock,combined,zinc,20,0,0,0
vix,one_sigma_supply_shock,combined,zinc,21,0,0,0
vix,one_sigma_supply_shock,combined,zinc,22,0,0,0
vix,one_sigma_supply_shock,combined,zinc,23,0,0,0
vix,one_sigma_supply_shock,combined,zinc,24,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,1,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,2,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,3,0.14694658590260895,0,0.14694658590260895
vix,unit-shock-crude_wti,combined,aluminium,4,-0.06085230782707064,0,-0.06085230782707064
vix,unit-shock-crude_wti,combined,aluminium,5,-0.2793278836037412,0,-0.2793278836037412
vix,unit-shock-crude_wti,combined,aluminium,6,-0.32420671719816924,0,-0.32420671719816924
vix,unit-shock-crude_wti,combined,aluminium,7,-0.03640454130119783,0,-0.03640454130119783
vix,unit-shock-crude_wti,combined,aluminium,8,-0.01835181594220571,0,-0.01835181594220571
vix,unit-shock-crude_wti,combined,aluminium,9,-0.13272086935544167,0,-0.13272086935544167
vix,unit-shock-crude_wti,combined,aluminium,10,-0.09745807046017468,0,-0.09745807046017468
vix,unit-shock-crude_wti,combined,aluminium,11,0.06102561975092594,0,0.06102561975092594
vix,unit-shock-crude_wti,combined,aluminium,12,0.0089085786754739,0,0.0089085786754739
vix,unit-shock-crude_wti,combined,aluminium,13,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,14,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,15,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,16,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,17,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,18,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,19,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,20,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,21,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,22,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,23,0,0,0
vix,unit-shock-crude_wti,combined,aluminium,24,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,1,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,2,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,3,-0.11167555193448236,0,-0.11167555193448236
vix,unit-shock-crude_wti,combined,cocoa,4,-0.12780980141677606,0,-0.12780980141677606
vix,unit-shock-crude_wti,combined,cocoa,5,-0.04941676538541845,0,-0.04941676538541845
vix,unit-shock-crude_wti,combined,cocoa,6,0.08657060959883946,0,0.08657060959883946
vix,unit-shock-crude_wti,combined,cocoa,7,0.16207449656029943,0,0.16207449656029943
vix,unit-shock-crude_wti,combined,cocoa,8,-0.0991125205453206,0,-0.0991125205453206
vix,unit-shock-crude_wti,combined,cocoa,9,-0.31478963597327486,0,-0.31478963597327486
vix,unit-shock-crude_wti,combined,cocoa,10,-0.05492607603318329,0,-0.05492607603318329
vix,unit-shock-crude_wti,combined,cocoa,11,-0.00930176357912753,0,-0.00930176357912753
vix,unit-shock-crude_wti,combined,cocoa,12,-0.0770786125855383,0,-0.0770786125855383
vix,unit-shock-crude_wti,combined,cocoa,13,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,14,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,15,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,16,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,17,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,18,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,19,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,20,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,21,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,22,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,23,0,0,0
vix,unit-shock-crude_wti,combined,cocoa,24,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,1,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,2,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,3,0.05828143975504307,0,0.05828143975504307
vix,unit-shock-crude_wti,combined,coffee_arabic,4,0.04363024599123821,0,0.04363024599123821
vix,unit-shock-crude_wti,combined,coffee_arabic,5,-0.06398240308743115,0,-0.06398240308743115
vix,unit-shock-crude_wti,combined,coffee_arabic,6,-0.08633766807096444,0,-0.08633766807096444
vix,unit-shock-crude_wti,combined,coffee_arabic,7,0.02569528179240267,0,0.02569528179240267
vix,unit-shock-crude_wti,combined,coffee_arabic,8,0.01505535237867184,0,0.01505535237867184
vix,unit-shock-crude_wti,combined,coffee_arabic,9,-0.05335015182425499,0,-0.05335015182425499
vix,unit-shock-crude_wti,combined,coffee_arabic,10,-0.1173039858952192,0,-0.1173039858952192
vix,unit-shock-crude_wti,combined,coffee_arabic,11,0.007160720818638,0,0.007160720818638
vix,unit-shock-crude_wti,combined,coffee_arabic,12,0.03659405602095451,0,0.03659405602095451
vix,unit-shock-crude_wti,combined,coffee_arabic,13,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,14,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,15,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,16,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,17,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,18,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,19,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,20,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,21,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,22,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,23,0,0,0
vix,unit-shock-crude_wti,combined,coffee_arabic,24,0,0,0
vix,unit-shock-crude_wti,combined,copper,1,0,0,0
vix,unit-shock-crude_wti,combined,copper,2,0,0,0
vix,unit-shock-crude_wti,combined,copper,3,0.03341067043378872,0,0.03341067043378872
vix,unit-shock-crude_wti,combined,copper,4,-0.1885263003132957,0,-0.1885263003132957
vix,unit-shock-crude_wti,combined,copper,5,-0.3116658490841198,0,-0.3116658490841198
vix,unit-shock-crude_wti,combined,copper,6,-0.2481154855292172,0,-0.2481154855292172
vix,unit-shock-crude_wti,combined,copper,7,0.00144472143349029,0,0.00144472143349029
vix,unit-shock-crude_wti,combined,copper,8,0.03316008175168101,0,0.03316008175168101
vix,unit-shock-crude_wti,combined,copper,9,-0.15591500373118225,0,-0.15591500373118225
vix,unit-shock-crude_wti,combined,copper,10,-0.13937160159145778,0,-0.13937160159145778
vix,unit-shock-crude_wti,combined,copper,11,0.02996712838413437,0,0.02996712838413437
vix,unit-shock-crude_wti,combined,copper,12,0.04141800379851795,0,0.04141800379851795
vix,unit-shock-crude_wti,combined,copper,13,0,0,0
vix,unit-shock-crude_wti,combined,copper,14,0,0,0
vix,unit-shock-crude_wti,combined,copper,15,0,0,0
vix,unit-shock-crude_wti,combined,copper,16,0,0,0
vix,unit-shock-crude_wti,combined,copper,17,0,0,0
vix,unit-shock-crude_wti,combined,copper,18,0,0,0
vix,unit-shock-crude_wti,combined,copper,19,0,0,0
vix,unit-shock-crude_wti,combined,copper,20,0,0,0
vix,unit-shock-crude_wti,combined,copper,21,0,0,0
vix,unit-shock-crude_wti,combined,copper,22,0,0,0
vix,unit-shock-crude_wti,combined,copper,23,0,0,0
vix,unit-shock-crude_wti,combined,copper,24,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,1,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,2,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,3,-0.16057221472932823,0,-0.16057221472932823
vix,unit-shock-crude_wti,combined,cotton_a_indx,4,-0.19792338494807124,0,-0.19792338494807124
vix,unit-shock-crude_wti,combined,cotton_a_indx,5,-0.20699042044256183,0,-0.20699042044256183
vix,unit-shock-crude_wti,combined,cotton_a_indx,6,-0.06623567252208652,0,-0.06623567252208652
vix,unit-shock-crude_wti,combined,cotton_a_indx,7,0.00668620227977116,0,0.00668620227977116
vix,unit-shock-crude_wti,combined,cotton_a_indx,8,0.1231114933692352,0,0.1231114933692352
vix,unit-shock-crude_wti,combined,cotton_a_indx,9,-0.0955709983006434,0,-0.0955709983006434
vix,unit-shock-crude_wti,combined,cotton_a_indx,10,-0.23725001306882088,0,-0.23725001306882088
vix,unit-shock-crude_wti,combined,cotton_a_indx,11,-0.16100424046614245,0,-0.16100424046614245
vix,unit-shock-crude_wti,combined,cotton_a_indx,12,-0.01063040253378794,0,-0.01063040253378794
vix,unit-shock-crude_wti,combined,cotton_a_indx,13,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,14,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,15,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,16,0,0,0
